"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"GDI1",3579.82707874661,-0.282767838072679,0.0743827035398511,-3.80152676113989,0.000143807202765835,0.00848910192813815
"DPY19L1",1179.90015129829,0.298584102337154,0.0785455312571384,3.80141425690616,0.000143872527175342,0.00848910192813815
"HINFP",52.2863507369847,-1.27113211623243,0.334531471909586,-3.79973850883597,0.000144848846814576,0.00850986975035636
"SLC7A6",1369.55388060018,-0.475902742143837,0.125291768881918,-3.79835600048359,0.000145659013288104,0.00852073970436417
"UBA7",4434.39393324159,-0.432033362284073,0.113864301888599,-3.7942828008269,0.00014807083304653,0.00862021333650781
"FSTL3",126.369171347114,-0.527221352698932,0.138985437700133,-3.79335678199925,0.000148624367870824,0.00862021333650781
"POLR2E",109.369900315596,-0.660576281401758,0.174225494626327,-3.79150182824013,0.000149739045895227,0.00864806438793198
"MYO15B",3195.4145742382,-0.993720129362032,0.262568304378674,-3.7846157087144,0.000153946271408138,0.00880480366085029
"CAPS",458.154325808786,-0.597563235288309,0.157899251657041,-3.78445894465811,0.000154043332869509,0.00880480366085029
"CUL9",1585.39583778089,-0.371959993313898,0.0983007364740892,-3.78389833744472,0.000154390907919532,0.00880480366085029
"GDF7",72.3913875499389,-0.86999908288908,0.230143096045957,-3.78025279852562,0.000156669203699617,0.00888585405840698
"ZNF683",352.401661005319,0.758321616909567,0.200638401211324,3.7795437579811,0.000157115981516954,0.00888585405840698
"RFTN1",4000.52969787153,0.185386516557323,0.0490665868007304,3.77826396016125,0.000157925439636666,0.00889472620763534
"NBPF15",772.427805876781,-0.455824285422156,0.120698344809383,-3.77655788189998,0.000159010620019423,0.0089189907442993
"MSS51",151.143527260923,-0.524838705092945,0.139090698528711,-3.77335587961412,0.000161066278426843,0.00899726793015522
"ALKBH5",4651.94981845094,0.216632088057891,0.0574740086633451,3.76921834923359,0.000163759583770666,0.00905972551458024
"CYFIP1",224.00677379204,-0.984114179374949,0.261163220464547,-3.76819591068163,0.000164431634330784,0.00905972551458024
"HTRA4",168.945866465795,-0.347442121801237,0.0922238251460545,-3.76737921302868,0.00016497031432615,0.00905972551458024
"LYRM7",387.468003852683,-0.373685769444191,0.0992249142431559,-3.76604779449297,0.000165852056604392,0.00905972551458024
"CD82",162.56095790319,-0.598359471975441,0.158911272042519,-3.76536833595633,0.000166303740132233,0.00905972551458024
"TUT4",1382.65848224385,-0.337296955435148,0.0895931425212761,-3.76476308278894,0.000166707068508056,0.00905972551458024
"PPP4R3A",5424.91740345656,0.213163216921262,0.0566235520103278,3.76456808789356,0.000166837205000707,0.00905972551458024
"MSC",627.03678260111,0.464963863816357,0.123553825714701,3.76324942693405,0.000167719769955572,0.00907150977973987
"ABCA5",763.976565630015,-0.82168365113009,0.218703873919451,-3.75706034101946,0.000171921052829572,0.00924143535772685
"STX4",424.974886447534,-0.780179443642357,0.207722679604479,-3.75587030327108,0.000172740138882189,0.00924143535772685
"CEACAM8",30.4787734563492,-0.809417013854804,0.215520099215756,-3.7556451430755,0.000172895525768184,0.00924143535772685
"SHC1",249.73605010026,-0.645457735531983,0.171979705569494,-3.75310408512802,0.000174658290747137,0.00927650088905504
"DNAJC25.GNG10",3.58206428104522,4.13842676010076,1.10269464273478,3.75301248388866,0.000174722150255537,NA
"PSMB1",7088.09956173142,0.180365692534257,0.0480624096757276,3.75273927693528,0.000174912746037208,0.00927650088905504
"PCED1A",152.26129743685,-0.917905747716102,0.244741686483712,-3.75050838663397,0.000176476402076283,0.00932315255930129
"DCAF15",1443.39573303529,-0.330348797600969,0.0882132788952468,-3.74488741080872,0.000180474691450261,0.00949756773925504
"ANO9",740.122069618214,-0.81200524583551,0.216889260767555,-3.74387022650123,0.000181207270846018,0.00949944269858161
"TM9SF3",6973.00483933667,0.198819530640321,0.0531391901183234,3.74148590141506,0.0001829354417424,0.0095291877774181
"CUBN",235.215071372064,-0.61657817145424,0.164809361447379,-3.74115988339111,0.000183172941869666,0.0095291877774181
"DPH7",822.265748714927,-0.305878655777598,0.0817820630201796,-3.74016800850479,0.000183897294300847,0.0095292743699089
"PLCH2",411.5814375801,-0.799084373051707,0.213754698072153,-3.7383242579397,0.000185250920128387,0.0095292743699089
"PSMD7",3374.23076256945,0.192843588572171,0.0515995597845557,3.73731073244333,0.000185999003768588,0.0095292743699089
"TRIOBP",115.365641555013,-0.716140500854202,0.19162119759996,-3.73727181451636,0.000186027785644716,0.0095292743699089
"PTMS",976.711168204632,0.412435957531132,0.110410340566838,3.7354830662936,0.00018735518747946,0.0095292743699089
"STAB1",3380.0104324574,-0.850892318269709,0.227787588583853,-3.73546391864313,0.000187369444690799,0.0095292743699089
"PDGFD",603.707003959635,0.612188194454057,0.163931834507883,3.73440702528476,0.000188157983898131,0.00953172307035105
"ANAPC2",1331.93403965141,-0.37507248947062,0.100497662188941,-3.73215138841203,0.000189851339647866,0.00953172307035105
"IVD",640.790127278856,-0.440559468459804,0.118045305400548,-3.73212189137815,0.000189873578296162,0.00953172307035105
"AGAP9",219.152264256971,-0.765515447686717,0.205140199129738,-3.73166961392378,0.000190214869782501,0.00953172307035105
"COL6A1",72.3687667804754,-0.841458318923613,0.225772184896085,-3.7270238550905,0.00019375412645603,0.00964905169391772
"IAPP",89.64539638145,-0.593935475017584,0.15937130740472,-3.7267403065804,0.00019397213236489,0.00964905169391772
"PYGO1",68.2480495711361,-0.787917835891425,0.211631229842517,-3.72306977792335,0.000196815098915004,0.00975487199349639
"KLRG1",2759.51840906314,0.560313855452907,0.150645145559824,3.71942855092132,0.000199674019298705,0.00981693508110123
"SKIV2L",1967.3585084813,-0.290548146174785,0.0781230564805738,-3.71910879148761,0.00019992693423199,0.00981693508110123
"AKR7A2",51.040079406183,-0.910587750661676,0.244910480840079,-3.71804321129185,0.000200771933286755,0.00981693508110123
"CDC42BPG",150.968995894825,-0.414565558565485,0.111507659046529,-3.71782137756563,0.000200948267617553,0.00981693508110123
"OSBPL2",165.541202971077,-0.546983306972331,0.147352996969687,-3.71206095716435,0.000205578458731347,0.0100072656875295
"NPFF",57.3680155308433,-0.871776855891788,0.234978789421825,-3.71002360696823,0.000207239922107007,0.010008119087701
"VPS39",497.806377639047,-0.596203377917959,0.160712997664323,-3.70973963887622,0.000207472497634327,0.010008119087701
"FGFBP2",9683.96972033399,0.561822056596139,0.151569671049722,3.70669179859758,0.000209984223688287,0.010008119087701
"ASIC3",12.3298471803724,-1.24921803018376,0.337024201064722,-3.70661224397906,0.000210050165528026,0.010008119087701
"DNHD1",779.998991952046,-0.732472278711528,0.197702658572271,-3.704918709749,0.000211458537163907,0.010008119087701
"CHRAC1",1731.05757648034,0.355058109333255,0.0958384509940959,3.70475634414342,0.000211594027999879,0.010008119087701
"STXBP6",4.60728984051727,1.29575579843931,0.349798387254085,3.70429323191276,0.000211980933899881,0.010008119087701
"TMEM259",6018.1284323151,-0.573736131998408,0.154894579181643,-3.70404267876665,0.000212190534726673,0.010008119087701
"ELMO3",155.740792114322,-0.653942654766377,0.176594292837292,-3.70307921201562,0.000212998339618454,0.010008119087701
"FOXD1",31.4372196184883,0.911677598691241,0.246196803797842,3.70304400637078,0.00021302791190688,0.010008119087701
"GLO1",3225.65195353996,0.214777002392739,0.0580121343430002,3.70227720157403,0.00021367297538672,0.010008119087701
"ORAI1",2895.44834004998,0.239575534353364,0.0648223085139481,3.69588093737534,0.000219125652310558,0.0101950029755875
"USP3",225.991061296637,-1.11290916750125,0.301124628636964,-3.69584239103529,0.000219158904757676,0.0101950029755875
"CDC42SE1",4439.98662271617,-0.328309279490282,0.0889830871140234,-3.68956944671502,0.000224633903113274,0.0104134351029452
"GRIPAP1",1883.76176671971,-0.338051841255723,0.09164548654808,-3.68869056173727,0.000225411165722334,0.0104134351029452
"HDGFL3",501.043752239489,0.628049256218427,0.170301737689078,3.68786170206358,0.000226146499667775,0.0104134351029452
"RPIA",2338.86417246996,0.175527047661892,0.0476127594424356,3.68655481676306,0.000227310495910619,0.0104317914453257
"OBI1",787.52027873412,0.304667477912181,0.0826825548249919,3.68478548536688,0.000228895338468029,0.0104692733668431
"INHBE",10.5353615607915,-1.37734386755119,0.373924902450553,-3.6834772397469,0.000230073835462298,0.0104879811951542
"TRIM36",1.86180614365723,2.97247694950715,0.807607138146205,3.68059766823041,0.000232687909302228,NA
"JADE2",2763.31798880168,0.307754058632968,0.0836156882616532,3.68057795171084,0.000232705903645651,0.0105608867212557
"CYP3A4",2.49611659359466,-3.22772727887118,0.877008137899631,-3.68038463884879,0.000232882400417561,NA
"SMARCC2",246.572990962823,-0.47762853986003,0.129789934381493,-3.68001218381182,0.000233222810205279,0.0105608867212557
"EMC3",2709.41361296407,0.210893339139811,0.0573505717360764,3.67726655124431,0.000235746660314202,0.0105822177109367
"PCDHA9",69.892066945318,-0.649355614670723,0.176595169853134,-3.67708593168636,0.000235913585265404,0.0105822177109367
"ZNF681",394.684391612102,-0.362345994369209,0.0985544348539114,-3.67660770320807,0.00023635609010109,0.0105822177109367
"SPEG",25.8386983995807,-1.10521130015559,0.300694514908752,-3.67552863573509,0.00023735741413419,0.0105822177109367
"KATNIP",657.250742257588,-0.32869867886993,0.0894346668650673,-3.67529382499794,0.000237575834156026,0.0105822177109367
"COLQ",130.380355973748,-0.575967757838609,0.156814870190502,-3.67291543932608,0.000239798853677841,0.0106143366187754
"DXO",390.012623155456,-0.262533017131527,0.071492411034813,-3.67218021229816,0.000240489991857415,0.0106143366187754
"PTPN11",4541.15790681094,0.193991854651958,0.0528296206970925,3.67202815564857,0.000240633163257638,0.0106143366187754
"SPTA1",29.1599377439228,1.21407312420757,0.330806073703285,3.67004484112505,0.00024250792378376,0.0106625258102344
"SLC15A1",47.0747581426299,-0.643160839934349,0.175372229725981,-3.66740413199562,0.000245025370948265,0.0107090711839598
"PRKN",36.081850147429,-0.690357967821937,0.188247616181774,-3.66728663992919,0.000245137946397318,0.0107090711839598
"CAMK2N2",6.42617580294809,1.13536677086778,0.309760115810999,3.66530974426847,0.000247039407328495,0.0107576585363814
"SLC30A9",1891.47035703435,0.164546657210832,0.0449112035829566,3.66382203288972,0.000248479463971717,0.0107859079424666
"SELENOS",2175.02531473254,0.264005325053569,0.0721156197181545,3.66086190599715,0.000251368220793648,0.0108766630140236
"ATP1B4",43.0796866383597,-0.770652865253067,0.210607443999202,-3.65919100777837,0.000253012710082254,0.0108917091397186
"NUDT21",5538.06864573862,0.198571525956781,0.0542730044249454,3.65875315105114,0.000253445311779309,0.0108917091397186
"SPIN3",255.73414561354,-0.618064576313084,0.169004761946776,-3.65708379570825,0.000255101003889052,0.0108917091397186
"SDF4",4796.6317033297,0.152029449708786,0.0415729426902163,3.65693260738467,0.000255251454622904,0.0108917091397186
"TMEM248",5653.35241814153,0.143293290184013,0.0391889597089391,3.6564708848683,0.000255711439817311,0.0108917091397186
"FBXO44",337.185259140601,-0.61588458690125,0.168480588806784,-3.65552252198948,0.000256658673339753,0.0108979991203141
"SLC16A10",37.10555226874,-0.762815161832528,0.208985929320537,-3.65007904748717,0.00026215961853511,0.0110970049709116
"CNDP2",387.057478017453,-0.681261785963917,0.186797931294005,-3.64705209123362,0.000265266162514319,0.0111937393036228
"CELSR1",189.695966149359,-0.503355249136648,0.138140115824745,-3.64380213619658,0.000268639967136163,0.0112694159683416
"ZNF225",47.2977437417215,-1.27770778835334,0.350659094735124,-3.64373206780358,0.000268713146713941,0.0112694159683416
"TMED9",5253.8676287624,0.202040420063115,0.0555175186533902,3.63921920438312,0.000273465946071427,0.0114335608740907
"NISCH",538.687752113137,-0.664142272058897,0.182614985827254,-3.63684430962937,0.000275998637116117,0.0115041633758186
"TRIM13",91.1621481887944,-0.794057953756579,0.218423283239499,-3.63540892701399,0.000277540032389441,0.0115331421995978
"CACNG8",76.6598227995465,-0.533451043182265,0.146836469450706,-3.63296015749921,0.000280188295492506,0.011607800813261
"BRICD5",70.3432941909239,-0.741954352963021,0.20443673465495,-3.62926141534835,0.000284233292873673,0.0117396963086914
"NAA25",953.514236932774,-0.276161478223446,0.0761106622036401,-3.62842038457837,0.000285160659878363,0.0117424162965018
"NACC1",2189.62936898454,0.1796726338541,0.0495456190617737,3.62640809130034,0.000287391044299822,0.0117986142584535
"CISD2",1228.82907661229,0.224545962031731,0.0619504837880378,3.6246038497457,0.000289404714675777,0.01184560438748
"ACAP3",1392.2785908736,-0.419051292168097,0.115705954571106,-3.62169167283929,0.000292682831901071,0.0119281843640232
"NPIPB13",1985.89080379871,-0.595053138699369,0.164359267653624,-3.62044165318019,0.000294100569136404,0.0119281843640232
"CHST6",178.226240798735,-0.448379342065601,0.123865406689195,-3.61989157465635,0.000294726488757052,0.0119281843640232
"TUBE1",449.288924875234,-0.246634474596299,0.0681363546294433,-3.61971925175056,0.000294922826902115,0.0119281843640232
"BBS2",1051.45910267317,-0.298391842496987,0.0824690168962541,-3.61822965432416,0.000296625131363627,0.0119615400606102
"SGPP1",1220.70324153853,0.339550448805107,0.0938848560783529,3.6166690027381,0.000298418505338932,0.0119778924647315
"AARS2",560.881684431755,-0.302176732927241,0.0835658777898989,-3.61603014195547,0.000299155557437776,0.0119778924647315
"NDUFA11",44.84553231723,-0.80208693755048,0.221841372884646,-3.615587692777,0.000299667008838844,0.0119778924647315
"NDST2",2620.9426851169,-0.212616879054391,0.0588195739214568,-3.61473001042653,0.000300660784357873,0.0119824751192918
"AIFM1",159.761541680892,-0.515911749089504,0.142953022189083,-3.60896007086237,0.000307426918816596,0.0121607240117073
"CDAN1",703.216497013824,-0.270747066048376,0.075021301475106,-3.60893587187656,0.000307455593709273,0.0121607240117073
"LMNTD2",90.0180345009026,-0.533015670572354,0.147732281586589,-3.60798374497412,0.000308585818263689,0.0121607240117073
"RHPN1",320.918150399365,-0.837009698900815,0.232041729240338,-3.60715161725881,0.000309576781978633,0.0121607240117073
"LMF2",2563.98851500302,-0.460556121566289,0.127679136614737,-3.60713687276869,0.00030959436772285,0.0121607240117073
"ODAD1",31.1872255361312,-0.681991387564782,0.189132350035544,-3.60589495893545,0.000311078959409552,0.0121776753396085
"FAM104A",502.20854116845,0.461366664089061,0.127969607412487,3.60528310915206,0.000311812816839571,0.0121776753396085
"CCBE1",172.334510700349,-0.520589957452697,0.144435662016204,-3.60430346761793,0.000312991182593496,0.0121887709107124
"NDUFV1",129.014900462568,-1.03386275916277,0.287084730386274,-3.60124607732255,0.000316695641741773,0.0122978962875794
"KCNB1",12.2977731723605,-0.936981304369919,0.260251626774793,-3.60028990397332,0.000317862579790765,0.0123081447799663
"SMG9",640.513230301038,-0.216538384548467,0.0602378706834379,-3.59472176044236,0.000324738441310449,0.0125387675780777
"OVGP1",64.5780424276941,-0.704584926152517,0.196062823407262,-3.59366918168342,0.000326053770605199,0.0125539912241493
"ZSWIM5",85.8904628467258,-0.511642891163011,0.142435256218301,-3.59210847614056,0.000328013248498149,0.0125876298815715
"EMP2",184.934379645661,-0.527433984419673,0.146857871776281,-3.59145872155324,0.000328832264939731,0.0125876298815715
"EIF5A2",785.754940909256,0.303007161171312,0.0843972145893259,3.59025072860206,0.000330360030249103,0.0125876298815715
"NDUFS2",347.199567839176,-0.773212008433713,0.215382563491671,-3.58994709645387,0.000330745081252174,0.0125876298815715
"SOAT2",7.09372269246761,-1.05708437653355,0.294508475840265,-3.58931733125024,0.000331545057042125,0.0125876298815715
"ABHD12",1345.58060287597,0.167654774967869,0.0467313312523381,3.58763104912577,0.000333696025112142,0.0126341022841069
"DSG2",121.275119634775,-0.626950958170735,0.174832922662857,-3.58600055768519,0.000335788239254668,0.0126780988948508
"GVQW3",171.457993762628,-0.494037916547227,0.137838888514546,-3.58416932892703,0.00033815266635373,0.0126982156557945
"WDFY2",805.792694077021,-0.295147668117155,0.0823510844414288,-3.58401677548126,0.000338350340002658,0.0126982156557945
"ZBTB42",190.061964269933,0.301013047936228,0.0840014525401621,3.58342670077413,0.000339115957352105,0.0126982156557945
"BMPR2",2186.91504271523,0.267866111662879,0.0747752329285531,3.58228388160051,0.00034060336789987,0.0127124103493681
"NPIPB4",2847.99794404922,-0.587604383622477,0.16405721383799,-3.58170402797862,0.000341360395294845,0.0127124103493681
"CCDC57",404.690277712874,-0.71604305135413,0.19997234615836,-3.58071035875674,0.000342661340432702,0.0127260873844625
"TIGD1",920.676443932016,-0.32022682699049,0.089451324115213,-3.57990035539372,0.000343725253990594,0.0127309109018799
"KLF1",36.7951534803808,1.12857675400998,0.315527412107551,3.57679463242733,0.000347833227340402,0.0128481487497281
"ROBO3",95.6764888314242,-0.603482851612532,0.168772518722123,-3.57571751717553,0.000349268632491058,0.012866301245549
